,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,original,porch,total_sf,total_rooms
1406,1228,534479150,twenty,RL,63.0,7584,3,3,Inside,2,NAmes,1Story,5,5,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,88.0,2,2,CBlock,4.0,4.0,1.0,2.0,531.0,1.0,0.0,505.0,4,4.0,0,1036,1.0,0.0,1,2,7,0,0.0,Attchd,1953.0,2.0,1.0,312.0,4.0,4.0,2,120,0,0.0,3.0,0,6,2008,11.634257750137753,train,1,2072.0,8
1407,1288,902105010,seventy,RM,80.0,4800,3,3,Inside,2,OldTown,2Story,5,5,1910,2003,Gable,AsbShng,AsbShng,None,0.0,2,2,BrkTil,4.0,3.0,1.0,1.0,0.0,1.0,0.0,680.0,1,4.0,0,1360,1.0,0.0,1,2,7,0,0.0,Attchd,1910.0,1.0,1.0,330.0,3.0,4.0,2,192,0,0.0,0.0,0,1,2008,11.617285480294472,train,1,2040.0,8
1408,1243,535179060,twenty,RL,80.0,11900,2,3,Corner,2,NAmes,1Story,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,387.0,2,2,CBlock,4.0,4.0,1.0,3.0,1040.0,1.0,0.0,352.0,2,3.0,0,1392,2.0,1.0,1,2,7,2,5.0,Attchd,1957.0,2.0,2.0,458.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2008,12.01974306733868,train,1,2784.0,9
1409,1850,533241030,sixty,FV,66.0,7399,2,3,Inside,2,Somerst,2Story,7,5,1997,1998,Hip,VinylSd,VinylSd,BrkFace,1600.0,3,2,PConc,5.0,4.0,1.0,4.0,649.0,1.0,0.0,326.0,4,4.0,0,1950,2.0,1.0,1,3,7,1,4.0,Detchd,1997.0,2.0,2.0,576.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2007,12.384218830913648,train,1,2925.0,10
1410,1589,923202005,ninety,RM,97.0,8940,2,3,Corner,2,Mitchel,SFoyer,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,200.0,2,3,PConc,5.0,5.0,4.0,6.0,1309.0,1.0,0.0,35.0,4,4.0,0,1344,4.0,0.0,2,2,7,0,0.0,Attchd,1997.0,3.0,4.0,784.0,4.0,4.0,2,0,0,0.0,0.0,0,11,2008,12.251046011172905,train,0,2688.0,10
1411,1658,527358060,twenty,RL,70.0,12243,2,3,Inside,2,NWAmes,1Story,5,6,1971,1971,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,5.0,4.0,3.0,5.0,998.0,1.0,0.0,486.0,3,4.0,0,1484,2.0,0.0,1,2,7,1,4.0,Attchd,1971.0,1.0,2.0,487.0,4.0,4.0,2,224,0,0.0,0.0,0,2,2007,12.072541252905651,train,1,2968.0,10
1412,446,528142150,twenty,RL,90.0,12878,2,3,Corner,2,NridgHt,1Story,7,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,418.0,3,2,PConc,5.0,4.0,1.0,5.0,1262.0,1.0,0.0,498.0,4,4.0,0,1760,3.0,0.0,1,3,7,1,5.0,Attchd,2003.0,3.0,2.0,583.0,4.0,4.0,2,165,0,0.0,0.0,0,6,2009,12.504323669331189,train,1,3520.0,11
1413,1097,528292060,sixty,RL,41.0,12460,2,3,FR2,2,Gilbert,2Story,7,5,1999,2000,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,870.0,1.0,0.0,167.0,4,4.0,0,2322,2.0,1.0,1,2,7,1,4.0,BuiltIn,1999.0,3.0,2.0,400.0,4.0,4.0,2,144,0,0.0,0.0,0,5,2008,12.323855681186558,train,1,3359.0,12
1414,2329,527190220,hundredtwenty,RL,0.0,6563,2,3,CulDSac,1,StoneBr,1Story,8,5,1985,1985,Gable,HdBoard,HdBoard,None,0.0,3,2,PConc,5.0,4.0,4.0,6.0,1148.0,1.0,0.0,594.0,2,4.0,0,1742,3.0,0.0,1,3,7,1,4.0,Attchd,1985.0,2.0,2.0,564.0,4.0,4.0,2,114,0,0.0,0.0,0,12,2006,12.524526376648708,train,1,3484.0,7
1415,1909,534479120,fifty,RL,79.0,9492,3,3,Inside,2,NAmes,1.5Fin,5,5,1941,1950,Gable,WdShing,Wd Shng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,368.0,4.0,41.0,359.0,2,4.0,0,1376,2.0,0.0,1,2,7,1,5.0,Attchd,1941.0,1.0,1.0,240.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2007,11.56171562913966,train,0,2144.0,9
1416,2608,535402070,eighty,RL,85.0,13400,3,3,Inside,2,NAmes,SLvl,5,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,1047.0,2,2,CBlock,4.0,4.0,3.0,5.0,516.0,4.0,128.0,380.0,2,4.0,0,1086,2.0,0.0,1,2,7,1,5.0,Attchd,1966.0,2.0,2.0,484.0,4.0,4.0,2,0,0,0.0,2.0,0,6,2006,11.982616545377663,train,0,2110.0,9
1417,656,535375050,fifty,RL,60.0,10410,3,3,Inside,2,OldTown,1.5Fin,5,7,1916,1987,Gable,HdBoard,HdBoard,None,0.0,2,2,CBlock,3.0,4.0,1.0,1.0,0.0,1.0,0.0,660.0,4,4.0,144,1656,2.0,1.0,1,2,5,0,0.0,Detchd,1916.0,1.0,1.0,180.0,3.0,3.0,0,0,0,0.0,3.0,0,8,2009,11.813030057420567,train,1,2172.0,11
1418,1690,528104010,twenty,RL,110.0,14333,3,3,Corner,2,NridgHt,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,4.0,6.0,1518.0,1.0,0.0,590.0,4,4.0,0,2122,3.0,1.0,1,3,7,1,6.0,Attchd,2007.0,3.0,3.0,938.0,4.0,4.0,2,130,0,0.0,0.0,0,11,2007,12.752672666102043,train,1,4230.0,9
1419,2853,909250210,fifty,RL,60.0,6000,3,3,Inside,2,SWISU,1.5Fin,5,5,1926,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,1,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1008.0,4,4.0,514,1522,2.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,6,2006,11.532728092266408,train,1,2016.0,11
1420,2229,909475050,twenty,RL,0.0,20693,2,3,Corner,2,Crawfor,1Story,7,5,1971,1971,Gable,Plywood,Plywood,BrkFace,652.0,2,2,CBlock,5.0,4.0,1.0,3.0,434.0,1.0,0.0,1262.0,4,4.0,0,1696,2.0,0.0,1,2,7,2,4.0,Attchd,1971.0,3.0,2.0,625.0,4.0,4.0,2,0,0,0.0,2.0,0,2,2007,12.196022309676673,train,1,3392.0,10
1421,1127,528480060,sixty,FV,85.0,10800,3,3,Inside,2,Somerst,2Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,100.0,3,2,PConc,6.0,4.0,1.0,6.0,789.0,1.0,0.0,245.0,4,4.0,0,2078,3.0,1.0,1,4,7,1,5.0,Attchd,2008.0,3.0,3.0,836.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2008,12.73596533201339,train,1,3112.0,11
1422,2606,535382130,fifty,RL,60.0,10800,3,3,Inside,2,OldTown,1.5Fin,5,8,1936,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,4.0,1.0,5.0,626.0,1.0,0.0,170.0,3,4.0,0,1466,2.0,1.0,1,3,6,1,4.0,Attchd,1950.0,1.0,2.0,566.0,4.0,4.0,2,436,0,0.0,0.0,500,4,2006,12.043553716032399,train,1,2262.0,10
1423,1268,535451050,twenty,RL,60.0,7200,3,3,Inside,2,NAmes,1Story,5,7,1951,1951,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,4.0,1.0,2.0,432.0,1.0,0.0,444.0,2,4.0,0,876,1.0,0.0,1,2,7,1,4.0,Detchd,1972.0,1.0,2.0,576.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2008,11.451050061252142,train,0,1752.0,7
1424,2809,907410040,sixty,RL,74.0,8581,2,3,Inside,2,CollgCr,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,5.0,2.0,1.0,0.0,1.0,0.0,851.0,4,4.0,0,1737,2.0,1.0,1,3,7,0,0.0,Attchd,2006.0,2.0,2.0,578.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2006,12.221749124915181,train,1,2588.0,10
1425,529,528482040,twenty,FV,85.0,10625,3,3,Inside,2,Somerst,1Story,7,5,2006,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,1430.0,1.0,0.0,222.0,4,4.0,0,1662,3.0,0.0,1,4,7,1,5.0,Attchd,2006.0,2.0,3.0,711.0,4.0,4.0,2,168,0,0.0,0.0,0,3,2009,12.581078546153629,train,1,3314.0,11
1426,476,528235090,sixty,RL,0.0,8068,2,3,Inside,2,Gilbert,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1010.0,4,4.0,0,2267,2.0,1.0,1,3,7,1,4.0,BuiltIn,2002.0,2.0,2.0,390.0,4.0,4.0,2,120,0,0.0,0.0,0,12,2009,12.206072645530174,train,1,3277.0,12
1427,2566,535101110,ninety,RL,0.0,8917,2,3,Inside,2,NAmes,1Story,5,5,1967,1967,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1584.0,2,4.0,0,1584,2.0,0.0,2,2,7,0,0.0,Detchd,1967.0,1.0,2.0,506.0,4.0,4.0,2,0,0,0.0,0.0,0,10,2006,11.686878772093667,train,0,3168.0,12
1428,1902,534450090,twenty,RL,50.0,5000,3,3,Inside,1,BrkSide,1Story,1,3,1946,1950,Gable,VinylSd,VinylSd,None,0.0,1,1,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,334,1.0,0.0,1,1,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,2007,10.578979797857352,train,0,334.0,3
1429,1547,910202050,thirty,RM,40.0,3636,3,3,Inside,2,IDOTRR,1Story,4,4,1922,1950,Gable,AsbShng,AsbShng,None,0.0,2,2,BrkTil,4.0,3.0,1.0,1.0,0.0,1.0,0.0,796.0,1,4.0,0,796,1.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0,1,2008,10.915088464214607,train,1,1592.0,7
1430,1185,534104100,sixty,FV,0.0,7500,3,3,Inside,2,Somerst,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,none,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,952.0,4,4.0,0,1812,2.0,1.0,1,2,7,1,4.0,Attchd,2002.0,2.0,2.0,469.0,4.0,4.0,2,144,0,0.0,0.0,0,4,2008,12.230765258120545,train,1,2764.0,10
1431,2372,527451460,hundredsixty,RM,21.0,1680,3,3,Inside,2,BrDale,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,504.0,2,2,CBlock,4.0,4.0,1.0,4.0,382.0,1.0,0.0,143.0,3,4.0,0,1092,1.0,1.0,1,2,7,0,0.0,Detchd,1972.0,1.0,1.0,264.0,4.0,4.0,2,352,0,0.0,4.0,0,10,2006,11.589886506106357,train,0,1617.0,9
1432,2282,923204140,ninety,RL,100.0,25000,3,3,Inside,2,Mitchel,1Story,5,4,1967,1967,Gable,HdBoard,Plywood,None,0.0,2,2,CBlock,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1632.0,2,4.0,0,1632,2.0,0.0,2,2,7,0,0.0,Attchd,1967.0,1.0,2.0,576.0,4.0,4.0,1,0,0,0.0,0.0,0,6,2007,11.870599909242044,train,0,3264.0,12
1433,910,909179020,seventyfive,RL,102.0,15863,3,3,Corner,2,SWISU,2.5Fin,7,3,1920,1970,Gable,Wd Sdng,Plywood,None,0.0,2,2,BrkTil,4.0,4.0,1.0,6.0,523.0,1.0,0.0,301.0,4,4.0,397,3082,3.0,1.0,1,2,7,2,4.0,Basment,1970.0,3.0,2.0,672.0,4.0,4.0,2,136,0,0.0,0.0,0,8,2009,12.190959007720126,train,1,3509.0,17
1434,1128,528480160,sixty,FV,65.0,8125,3,3,Inside,2,Somerst,2Story,7,6,2007,2007,Gable,CemntBd,CmentBd,none,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,813.0,4,4.0,0,1665,2.0,1.0,1,3,7,0,0.0,Attchd,2007.0,2.0,2.0,562.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2008,12.235388699864227,train,0,2478.0,10
1435,1659,527359010,sixty,RL,90.0,11700,3,3,Inside,2,NWAmes,2Story,6,6,1968,1968,Mansard,HdBoard,AsphShn,BrkFace,365.0,3,2,CBlock,4.0,4.0,1.0,5.0,384.0,3.0,175.0,143.0,3,4.0,0,1743,1.0,3.0,1,2,7,1,5.0,Attchd,1968.0,1.0,2.0,539.0,4.0,4.0,2,224,0,0.0,0.0,0,6,2007,12.072541252905651,train,0,2445.0,10
1436,1852,533242090,sixty,FV,0.0,8010,2,3,Inside,2,Somerst,2Story,8,5,2003,2004,Hip,CemntBd,CmentBd,None,0.0,3,2,PConc,6.0,4.0,1.0,6.0,964.0,1.0,0.0,90.0,4,4.0,0,2048,3.0,1.0,1,3,7,2,5.0,Detchd,2003.0,1.0,2.0,552.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2007,12.614865543731012,train,1,3102.0,11
1437,456,528175060,hundredtwenty,RL,34.0,5001,2,3,Inside,2,NridgHt,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,166.0,3,2,PConc,5.0,4.0,1.0,6.0,904.0,1.0,0.0,410.0,4,4.0,0,1314,3.0,0.0,1,3,7,1,5.0,Attchd,2008.0,2.0,2.0,626.0,4.0,4.0,2,172,0,0.0,0.0,0,7,2009,12.345834587905333,train,1,2628.0,8
1438,2410,528188040,hundredtwenty,RL,0.0,3136,2,3,Corner,2,NridgHt,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,163.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1405.0,4,4.0,0,1405,2.0,0.0,1,3,7,1,5.0,Attchd,2003.0,2.0,2.0,478.0,4.0,4.0,2,148,0,0.0,0.0,0,3,2006,12.053795210084596,train,1,2810.0,8
1439,1296,902128075,thirty,RM,60.0,5400,3,3,Inside,2,OldTown,1Story,7,6,1920,2006,Gable,Stucco,Stucco,None,0.0,3,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,931.0,2,4.0,0,1027,1.0,1.0,1,3,7,1,4.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,2,2008,11.695247021764184,train,1,1958.0,7
1440,2682,903233220,fifty,RM,51.0,6120,3,3,Inside,2,BrkSide,1.5Fin,5,7,1930,1984,Gable,MetalSd,MetalSd,None,0.0,2,3,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,741.0,3,4.0,0,1324,1.0,0.0,1,3,7,0,0.0,Detchd,1930.0,1.0,1.0,180.0,3.0,4.0,2,0,0,0.0,0.0,0,2,2006,11.608235644774552,train,1,2065.0,10
1441,237,905426200,twenty,RL,65.0,11479,3,3,Inside,2,Edwards,1Story,6,7,1950,1987,Gable,Wd Sdng,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,6.0,104.0,3.0,387.0,172.0,4,4.0,0,1074,2.0,0.0,1,3,7,1,4.0,Attchd,1987.0,1.0,1.0,467.0,4.0,4.0,2,0,0,0.0,3.0,0,6,2010,11.881034786534624,train,1,1737.0,9
1442,1666,527403310,twenty,RL,63.0,9457,3,3,Inside,2,NAmes,1Story,5,6,1970,1990,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,5.0,566.0,1.0,0.0,359.0,2,4.0,0,1422,2.0,0.0,1,2,5,0,0.0,Detchd,1988.0,1.0,2.0,576.0,4.0,4.0,2,252,0,0.0,2.0,0,9,2007,11.951180395901384,train,0,2347.0,10
1443,2666,902400090,thirty,RM,84.0,11340,3,3,Corner,2,OldTown,1Story,6,5,1923,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1200.0,2,3.0,0,1200,1.0,0.0,1,2,7,0,0.0,Detchd,1923.0,1.0,1.0,312.0,3.0,3.0,2,0,0,0.0,0.0,0,3,2006,11.736069016284437,train,1,2400.0,11
1444,662,535382100,seventy,RL,60.0,7200,3,3,Corner,2,OldTown,2Story,7,9,1910,2008,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,560.0,4,4.0,0,1690,2.0,0.0,1,3,7,0,0.0,Detchd,2008.0,1.0,2.0,624.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2009,11.960811288962345,train,1,2250.0,9
1445,2490,532353180,eighty,RL,88.0,8471,2,3,Corner,2,Sawyer,SLvl,6,7,1977,1995,Gable,HdBoard,Plywood,BrkFace,46.0,2,2,CBlock,5.0,5.0,3.0,5.0,506.0,1.0,0.0,0.0,2,4.0,0,1212,2.0,0.0,1,2,7,1,4.0,Attchd,1978.0,1.0,2.0,492.0,4.0,4.0,2,292,0,0.0,2.0,0,7,2006,11.925035115797062,train,1,1718.0,9
1446,672,535403210,twenty,RL,90.0,10454,2,3,Corner,2,NAmes,1Story,6,6,1957,1957,Hip,Plywood,Plywood,Stone,143.0,2,2,CBlock,4.0,4.0,1.0,3.0,546.0,1.0,0.0,559.0,3,3.0,0,1105,1.0,0.0,1,2,7,0,0.0,Detchd,1957.0,1.0,1.0,308.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2009,11.813030057420567,train,0,2210.0,8
1447,2915,923226290,hundredsixty,RM,21.0,1484,3,3,Inside,2,MeadowV,2Story,4,4,1972,1972,Gable,CemntBd,CmentBd,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,252.0,1.0,0.0,294.0,2,4.0,0,1092,1.0,1.0,1,2,7,0,0.0,Attchd,1972.0,1.0,1.0,253.0,4.0,3.0,2,0,0,0.0,0.0,0,5,2006,11.282253647235228,train,0,1638.0,8
1448,452,528174050,hundredtwenty,RL,47.0,6904,2,3,Inside,2,NridgHt,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,240.0,3,2,PConc,5.0,4.0,3.0,5.0,836.0,1.0,0.0,522.0,4,4.0,0,1358,2.0,0.0,1,3,7,1,5.0,Attchd,2005.0,2.0,2.0,484.0,4.0,4.0,2,192,0,0.0,0.0,0,8,2009,12.269047444691562,train,1,2716.0,8
1449,321,916475110,sixty,RL,85.0,14191,3,3,Inside,2,Timber,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,967.0,4,4.0,0,1908,2.0,1.0,1,3,7,0,0.0,Attchd,2002.0,3.0,2.0,431.0,4.0,4.0,2,135,0,0.0,0.0,0,4,2010,12.220468525813907,train,0,2875.0,13
1450,2124,907131120,sixty,RL,0.0,9531,2,3,CulDSac,2,CollgCr,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,2.0,6.0,706.0,1.0,0.0,88.0,4,4.0,0,1796,3.0,1.0,1,2,7,0,0.0,Attchd,1998.0,2.0,2.0,546.0,4.0,4.0,2,0,0,0.0,3.0,0,5,2007,12.259613412458204,train,1,2590.0,10
1451,1278,535456050,ninety,RL,113.0,8513,3,3,Corner,2,NAmes,1Story,5,5,1961,1961,Gable,BrkFace,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1800.0,2,4.0,0,1800,2.0,0.0,2,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,11,2008,11.77528972943772,train,0,3600.0,16
1452,914,909251170,fifty,RL,51.0,6171,3,3,Inside,2,SWISU,1.5Fin,6,6,1925,1990,Gable,WdShing,Wd Shng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,4.0,264.0,1.0,0.0,712.0,4,4.0,0,1608,2.0,1.0,1,3,7,1,5.0,Detchd,1925.0,1.0,1.0,216.0,3.0,4.0,2,147,0,0.0,3.0,0,10,2009,11.83101549359339,train,1,2584.0,10
1453,579,533352150,twenty,RL,0.0,9991,2,3,Corner,2,Sawyer,1Story,4,4,1976,1993,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,1116.0,1.0,0.0,165.0,4,4.0,0,1620,3.0,0.0,1,2,6,1,4.0,Attchd,1993.0,1.0,2.0,490.0,4.0,4.0,2,120,0,0.0,2.0,0,6,2009,11.918390573078392,train,1,2901.0,11
1454,1418,905480240,fifty,RL,60.0,9084,3,3,Inside,2,Edwards,1.5Fin,5,6,1941,1950,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,3.0,2.0,2.0,236.0,3.0,380.0,0.0,2,4.0,0,1111,1.0,1.0,1,2,7,0,0.0,Detchd,1941.0,1.0,1.0,200.0,4.0,3.0,2,48,0,0.0,0.0,0,3,2008,11.461632170582678,train,0,1727.0,8
1455,1166,533213070,hundredsixty,FV,24.0,2280,3,3,Inside,2,Somerst,2Story,7,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,360.0,2,2,PConc,5.0,4.0,1.0,5.0,549.0,1.0,0.0,195.0,3,4.0,0,1501,2.0,1.0,1,2,7,0,0.0,Detchd,1999.0,1.0,2.0,440.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2008,12.097373228606832,train,0,2245.0,9
1456,1797,528458090,sixty,FV,81.0,10411,3,3,Corner,2,Somerst,2Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,3,2,CBlock,5.0,4.0,0.0,1.0,0.0,1.0,0.0,725.0,4,4.0,0,1588,3.0,0.0,1,3,7,0,0.0,Attchd,2007.0,1.0,2.0,561.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2007,12.264855572467237,train,0,2313.0,11
1457,2568,535105160,twenty,RL,85.0,8500,3,3,Inside,2,NAmes,1Story,5,3,1961,1961,Hip,HdBoard,HdBoard,BrkCmn,203.0,2,2,CBlock,4.0,4.0,1.0,3.0,600.0,1.0,0.0,635.0,2,4.0,0,1235,1.0,0.0,1,2,7,0,0.0,Attchd,1961.0,1.0,2.0,480.0,4.0,4.0,2,0,0,0.0,2.0,0,12,2006,11.498826540590727,train,0,2470.0,8
1458,2075,905376090,twenty,RL,0.0,17541,2,3,Corner,2,Edwards,1Story,5,7,1948,2005,Hip,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4.0,5.0,2.0,4.0,300.0,1.0,0.0,109.0,4,4.0,0,1325,2.0,0.0,1,3,7,1,4.0,Detchd,1996.0,1.0,2.0,576.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2007,12.283033686666302,train,1,1734.0,9
1459,2445,528315080,sixty,RL,83.0,9545,3,3,Corner,2,NoRidge,2Story,8,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,322.0,3,2,PConc,5.0,4.0,2.0,6.0,505.0,1.0,0.0,655.0,4,4.0,0,2234,3.0,1.0,1,3,7,1,4.0,BuiltIn,2000.0,2.0,3.0,768.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2006,12.611537753638338,train,1,3394.0,10
1460,229,905109130,sixty,RL,80.0,14000,3,3,Inside,1,ClearCr,2Story,7,5,1996,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,PConc,6.0,4.0,4.0,6.0,1201.0,1.0,0.0,105.0,4,4.0,0,2260,3.0,1.0,1,3,7,0,0.0,Attchd,1996.0,2.0,2.0,533.0,4.0,4.0,2,296,0,0.0,0.0,0,4,2010,12.70076888736628,train,1,3566.0,10
1461,1663,527402090,eighty,RL,70.0,10500,3,3,FR2,2,NAmes,SLvl,5,7,1971,2005,Gambrel,MetalSd,AsphShn,BrkFace,82.0,2,2,CBlock,4.0,4.0,3.0,5.0,349.0,1.0,0.0,23.0,2,4.0,0,1109,1.0,1.0,1,2,7,0,0.0,BuiltIn,1971.0,1.0,1.0,288.0,4.0,4.0,2,35,0,0.0,2.0,0,12,2007,11.842229212112828,train,0,1481.0,8
1462,2727,905202210,twenty,RL,87.0,13050,3,3,Inside,1,ClearCr,1Story,5,6,1963,1963,Flat,WdShing,Wd Shng,None,0.0,2,2,CBlock,5.0,4.0,3.0,3.0,104.0,5.0,850.0,46.0,4,4.0,0,1000,2.0,0.0,1,2,7,2,4.0,Attchd,1993.0,1.0,2.0,575.0,4.0,4.0,2,238,0,0.0,0.0,0,4,2006,12.007621706806335,train,1,2000.0,5
1463,2226,909451130,hundredsixty,RM,24.0,1782,3,3,Inside,2,Blueste,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,None,0.0,2,3,CBlock,5.0,4.0,1.0,6.0,330.0,1.0,0.0,186.0,3,4.0,0,1045,1.0,0.0,1,2,7,1,4.0,Detchd,1980.0,1.0,2.0,462.0,4.0,4.0,2,180,0,0.0,3.0,0,12,2007,11.727230067617233,train,0,1561.0,7
1464,130,534450180,twenty,RL,50.0,7207,2,3,Inside,2,BrkSide,1Story,5,7,1958,2008,Gable,Wd Sdng,Plywood,None,0.0,2,3,CBlock,4.0,4.0,4.0,4.0,696.0,1.0,0.0,162.0,3,4.0,0,858,2.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,117,0,0.0,0.0,0,2,2010,11.665646551987892,train,0,1716.0,6
1465,1675,527427200,hundredtwenty,RH,26.0,10943,1,3,FR2,2,NAmes,1Story,6,5,1997,1998,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,930.0,1.0,0.0,475.0,4,4.0,0,1337,3.0,0.0,1,3,7,1,4.0,Attchd,1997.0,3.0,2.0,522.0,4.0,4.0,2,0,0,0.0,0.0,0,10,2007,12.083905011555967,train,1,2742.0,7
1466,2038,903457130,hundredninety,RM,52.0,4330,3,3,Inside,2,IDOTRR,1.5Fin,4,6,1958,1958,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,4.0,1.0,3.0,681.0,5.0,127.0,0.0,2,4.0,0,1315,3.0,0.0,1,2,7,0,0.0,Detchd,1958.0,2.0,2.0,436.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2007,11.507912923146684,train,0,2123.0,8
